Year,AverageTemperature
1888,23.568
1961,26.75
1792,-5.447
1836,12.009
2013,29.688
1960,25.352
1899,3.9620000000000006
1936,4.684
1762,15.511
1907,22.074
1891,12.494000000000002
1940,5.51
1848,19.866
1822,30.951
1930,23.54
1972,22.541
1862,22.408
1909,10.083
1937,26.324
1975,25.269
1785,-10.502
1752,10.577
1867,8.4
1871,25.184
1854,26.151
1916,19.347
1828,26.397
1976,18.997
1883,25.72600000000001
2001,14.17
1906,23.231
1947,25.648000000000003
1953,31.654
1867,19.257
1857,27.436
1996,33.953
1964,19.096
1977,19.391
1835,-0.8540000000000001
1952,14.691
1910,20.731
2008,27.193
1872,12.976
1967,27.901
1993,16.881
1929,26.999
2000,25.947
1891,17.207
1768,17.801
1996,18.454
1881,26.271
1970,18.664
1786,22.843000000000004
1911,12.235
1941,27.052
1905,13.614
1906,25.585
1827,21.836
1965,17.096
2004,16.445999999999998
2001,-10.84
1973,12.847
1898,34.579
1875,18.972
1888,24.559
1842,18.808000000000003
1864,22.796
1926,22.135
1914,29.866
1884,16.171
1787,-2.024
2012,5.238
1999,-1.6070000000000002
1949,1.861
1904,15.546
1915,27.105
1997,20.564
1776,18.036
2007,16.708
1910,27.062
1925,9.008
1817,15.994000000000002
1834,5.7200000000000015
1993,14.863
1987,16.282
1937,16.785
1890,18.1
1933,27.724
1931,7.135
1899,16.348
2006,24.479000000000006
1851,25.158
1919,10.755999999999998
1998,15.231
1901,0.4460000000000001
1947,30.187
1935,35.062
1806,20.204
1849,23.576
1980,31.851
1888,28.038
1845,26.865
1921,22.132
2004,3.877
1981,28.768
1896,29.145
2001,23.439
1826,15.639
1866,19.311
1940,20.497000000000003
2003,-9.678
1853,20.995
1973,-0.244
1861,27.385
1858,21.735
1976,28.118
1950,22.59
1932,22.73
1996,8.767999999999999
1872,13.713
1963,9.308
1841,6.343999999999999
1893,29.716
1931,16.979
1904,31.384
1983,4.8180000000000005
1958,29.196
1943,21.417
1931,25.901
1995,13.247
1930,-6.097
1832,25.81
1933,18.758
1917,15.559
1820,13.994000000000002
1858,17.46
1970,29.412
1960,26.991
2003,25.347
1986,30.065
1894,22.419
1919,15.380999999999998
2008,17.553
1986,22.024
1864,20.838
1985,26.852
1880,29.345
1857,27.183000000000003
2008,24.931
1853,16.345
1889,2.897
1974,18.551
1907,6.696000000000001
1944,17.576999999999998
1852,22.671
1804,20.783
1966,6.519
1984,30.073
1944,26.413
1832,-4.6160000000000005
1859,25.85
1904,-4.855
1902,21.562
1792,15.695
1863,17.660999999999998
1859,24.25
1851,21.08
1922,20.376
1857,26.797
2010,20.139
1909,-1.515
1976,31.997
1773,-7.721
1998,12.126
1874,18.416
1832,28.213
1967,22.115
1877,24.404
1858,23.076
1808,2.897
1932,19.505
1967,5.572
1800,28.0
1938,27.187
1979,28.859
1832,9.532
1860,1.8149999999999995
1854,12.979
1928,12.220999999999998
1899,3.005
1998,29.407
1896,22.33
1906,19.564
1933,23.17
1824,12.947
1798,18.285
1915,7.289
1928,24.772
1974,15.96
1914,19.882
1876,26.237
1858,25.059
1834,23.663
1830,27.802
1921,36.038
1942,20.038
1947,8.725999999999999
1851,27.03
1951,22.646
1815,5.025
1965,25.113000000000003
2000,26.017
1850,26.164
2005,20.834000000000003
1975,17.663
1992,15.616
1979,10.839
1876,23.539
1875,7.447999999999999
1901,13.942
1974,0.918
1947,25.376
1969,0.957
1935,29.183000000000003
1842,13.057
1882,17.003999999999998
1980,18.324
1962,22.611
1979,27.156
1915,14.996
1875,24.126
1885,25.227
1997,19.459
1931,18.242
1991,30.264
1921,21.406
1983,8.397
1959,6.04
1952,22.054
1870,21.874
1962,29.761
1792,10.332999999999998
1925,23.853
1755,3.599
1917,26.359
1930,10.885
1766,-10.099
1866,22.98
1946,-0.946
1903,35.73
1971,27.138
1871,26.47
1939,33.861
1881,14.285
1953,25.481
1888,19.467
2001,25.262
1943,3.153
1998,28.944000000000003
1971,27.978
1934,22.311
1843,28.314
1825,15.318
1912,6.715
1898,25.487
1935,21.603
1977,31.451
1946,3.749000000000001
2005,10.884
1850,20.685
1980,18.847
1808,18.056
2012,24.201
1806,28.104
1900,20.108
1973,19.01
1887,22.177
1945,28.727
1833,21.611
1878,16.229000000000006
1759,12.078
1898,18.518
1867,18.575
1875,30.491
1852,1.4680000000000002
1895,26.238000000000003
1966,23.991
1994,23.611
1850,14.484000000000002
1950,23.63000000000001
1856,31.289
1900,29.318
1991,17.141
1918,19.107
1950,13.448
1921,22.331
1955,6.689
1922,9.684
1833,18.62
1890,31.508000000000003
1961,26.061
1911,23.029
1811,18.605
1959,-11.299
1794,22.609
1950,25.355
1842,3.388
1823,-3.915
1911,23.052000000000003
2006,25.53
1856,14.286
1978,28.976
1877,17.619
1918,13.045
1839,-4.846
1905,12.31
1863,-6.202000000000001
1914,16.299999999999994
2006,27.902
1879,16.419999999999998
1846,-0.6920000000000001
2007,22.958
1994,27.817
1874,26.459
1799,30.314
2013,25.251
2007,18.484
1862,20.126
1858,5.537000000000001
1936,22.563
1896,21.832
1976,25.56900000000001
1905,18.292
1932,24.085
1918,23.427
1943,28.9
1886,-8.468
1936,21.654000000000003
1900,29.274
1941,17.823
1988,20.245
1975,16.627000000000002
1944,20.84800000000001
1879,27.318
1946,25.73
1968,23.504
2006,11.879
1823,23.233
1985,7.066
1936,16.276
1987,28.309
1839,18.207
1941,16.646
1957,18.365
1855,29.37
1969,26.616
1826,26.56
1980,7.115
1965,17.155
1960,17.759999999999994
1994,16.048
1950,22.731
1900,-1.217
1764,21.829
1913,18.69
1986,18.511
2012,14.864
1854,21.356
1834,29.398000000000003
1911,25.999
1985,27.877
1952,17.442
1989,-3.5470000000000006
1975,25.898000000000003
1958,5.657
1907,22.063
1855,19.817
1960,-1.5319999999999998
1972,-4.8180000000000005
1939,-13.121
1843,5.729
1923,29.332
1930,26.702
1879,27.287
1979,14.733
1866,2.926
1982,27.19
1926,15.44
1843,16.297
1871,21.708
1954,20.765
1978,26.42
1889,25.102
1899,5.037
1897,13.345999999999998
1975,30.094
1992,26.523000000000003
1914,6.568999999999999
1801,5.399
1857,5.1450000000000005
1937,11.507
2006,26.792
1805,17.262
1998,15.067
1908,23.628
1876,26.424
1958,12.037
1872,26.226
1881,24.69
1944,27.807
1974,7.999
1947,23.249
1955,14.272
1978,29.436
1925,-3.16
2002,28.685
1975,-4.707000000000002
1979,28.856
1990,33.437000000000005
2003,30.605
1945,7.632999999999999
2007,8.979000000000003
2006,21.669
1849,21.872
1892,25.616
1874,-9.462
1850,24.531
2000,6.587000000000001
1811,24.092
1890,20.019
1942,27.733
1931,7.872000000000001
1926,24.52
1913,14.196
1987,14.105
1786,14.487
1921,7.903
1977,9.911
1886,28.907
1918,22.729
1942,29.617
1890,20.56
1875,12.432
1929,9.099
1906,25.471
1881,5.502000000000001
1923,27.071
1890,19.589
1986,9.667
1872,22.974
1923,-2.662
1873,15.882
1949,24.887
1916,26.741
1887,25.88
1884,15.364
1913,21.49
1928,3.4450000000000003
1899,15.05
1986,23.886
1922,9.192
1976,5.2410000000000005
1922,20.602
1911,15.476
1884,-4.38
2007,32.692
1822,-6.894
2009,5.742000000000001
1965,24.103
1845,22.632
1911,33.86600000000001
1955,29.06
1955,15.028
1958,-7.421
1894,20.46
1915,25.224
1922,25.008000000000003
1909,15.189
1839,26.489
1951,31.105
1902,25.298
2005,27.474
1812,21.695
1995,22.135
1907,22.929
1953,11.502
1930,15.909
1820,20.943
1946,28.562
1825,-3.823
1989,24.501
1852,12.039
1913,3.1910000000000003
1981,22.765
1923,21.129
1864,26.63
1915,16.723000000000006
1844,8.28
1919,26.437
1842,-5.757999999999999
1948,12.515999999999998
1927,9.085
1953,17.236
1863,5.322
1996,27.295
1772,7.555999999999999
1911,3.853
1915,22.286
1998,25.154
1934,27.915
1919,20.989
1795,12.992
1804,14.827
1949,11.784
1974,14.189
1916,-3.04
1941,27.072
1810,15.554
1977,25.716
1954,23.675
2000,27.738000000000003
2006,16.03
1928,28.145
2000,14.872
1905,-4.002
1834,27.97
2006,6.533
1855,14.373
1967,24.97600000000001
1996,28.323
1877,19.883
1890,21.212
1855,-0.6269999999999998
1883,27.003
1833,-5.866999999999999
1761,26.164
1967,20.860000000000007
1861,9.797
1938,12.627
1942,25.768
1983,27.414
1972,27.467
2002,11.001
1877,29.4
1771,16.401
1849,23.706
1821,0.235
1940,15.829
1930,16.29
1907,20.012
1896,19.222
1841,-1.002
1947,27.1
1874,20.008
1904,25.164
1903,15.229
1905,3.219
1929,13.023
1791,2.906
1997,4.986000000000001
1863,11.374
1874,33.163000000000004
1964,24.815
1920,30.185
1850,28.806
1883,6.635
1856,4.958
1818,16.456999999999994
1814,27.254
1940,14.484000000000002
1925,26.541
1960,2.292
1824,4.784999999999998
1851,19.468
1843,23.923
1926,25.306
1912,19.78
1872,11.921
2003,-0.4280000000000001
1973,31.425
1770,-0.216
1990,20.635
1988,27.88
1884,25.041
1839,24.891
1840,-14.694
1936,-8.017000000000001
2011,22.707
1968,16.043999999999997
1816,14.167
1897,21.054
1880,21.511
1955,14.469
1949,16.851
1897,15.557
2002,-1.968
1785,19.153
1977,27.429
1923,25.714
1996,6.867000000000001
1891,20.152
1912,21.145
1932,18.583
1942,24.653
1884,7.202999999999999
1883,31.077
1981,22.547
1878,27.254
1938,33.187
1944,10.542
1841,11.223
1929,25.884
1841,18.774
1936,13.794999999999998
2006,25.948
1918,25.063
1893,24.531
1890,20.588
1951,14.8
1940,29.019
1961,16.395000000000003
1972,-2.408
1887,30.179
1924,27.429
1892,11.277
1987,18.74
1876,23.49
1756,18.964
1838,-14.585
1920,15.98
1861,21.571
1878,22.032
1852,12.895
1929,23.562
1914,14.247000000000002
1840,25.339
1919,14.503
1845,-2.264
1893,27.825000000000006
1857,23.514000000000006
1878,11.367
1768,0.1849999999999996
2001,31.034
1887,19.626
1955,24.314
1839,31.036
1879,28.301
1891,28.551
1887,28.59
1951,26.768
1954,26.686
1836,2.044
1987,27.295
1780,-1.774
1961,25.34
1911,34.547000000000004
1997,27.873
2010,25.91200000000001
1884,19.455
1940,27.464
2005,32.095
1855,28.948
1942,21.69400000000001
2005,14.753
1890,21.617
2011,17.452
1928,8.734
2011,27.398000000000003
1886,-18.682
1994,-3.235
1901,-5.888
1891,24.589
1834,26.211
1991,16.847
1824,-2.2360000000000007
1957,25.269
1888,20.406
1897,20.423
1863,16.365
1857,25.001
1852,-7.261
1875,1.5989999999999998
1966,28.544
1990,20.428
1934,11.546
1960,6.976
1835,12.713
1979,29.013
1931,26.991
2012,-3.955
1933,21.793000000000003
1903,23.132
1751,7.4
1988,25.035
1970,26.116
1873,19.84
1990,15.691
1855,24.252
1999,17.162000000000006
1954,15.93
1900,9.124
1958,10.544
1940,23.963
1962,8.743
1911,27.389000000000006
1818,10.161
1976,8.126
1817,17.721999999999994
1979,26.196
1969,23.955
1818,12.336
2008,29.091
1882,16.814
1895,19.002
1985,9.549
1877,0.867
1796,25.396
1841,19.791
1861,24.156
1961,20.633000000000006
1753,5.101
1844,18.853
1974,26.902
1873,-5.867999999999999
1987,15.469
1964,27.37
1935,21.494
1929,11.839
1951,27.263
1888,-8.949
1925,22.544
1885,4.7010000000000005
1859,28.124
1775,1.335
1824,9.369
1815,15.814
1989,13.944
1880,17.792
1982,23.311
1797,26.604
1885,10.128
1815,7.053999999999999
1943,21.01
1807,26.535
1843,21.384
1794,13.083
1936,28.685
1880,-5.920999999999999
1984,27.054
1996,22.787
1804,28.846
1955,-0.3859999999999999
1966,14.687
1802,11.122
1938,12.007
1964,20.39
1939,7.362
1892,5.065
1982,28.3
1984,21.163
1845,10.323
1843,-12.73
1861,-1.0610000000000002
1870,26.371
1804,20.604
1850,11.849
1973,20.922
1888,23.311
1923,19.321
1883,26.204
1856,19.218
1839,2.71
1935,25.839
1793,11.019
1819,13.425999999999998
2009,26.533
1941,20.835
1939,4.565
1955,19.348
1900,33.555
1909,12.152
1901,26.418000000000003
1931,26.171
1958,19.508
2009,22.001
1852,28.483
1860,18.812
1859,24.336
1978,-10.390999999999998
1843,5.205
1842,19.621
1949,20.204
1827,29.29
2012,22.065
1847,26.988000000000003
1867,-9.579999999999998
1984,23.634
1901,9.16
1766,22.151
2001,22.533
1990,26.806
1971,12.363
1871,17.175
1994,13.898
1773,2.239
1869,25.147
1800,26.466
2008,5.707999999999999
1934,16.814
1924,15.854
1991,26.939
1822,14.903000000000002
1873,19.715
1940,32.205
1972,10.364
1852,26.193
1955,13.585
1937,25.516
1917,2.7299999999999995
2001,26.992
1835,1.1110000000000002
2012,17.831
1807,26.121
1887,19.448
1773,16.122
1797,24.79
1922,24.121
1836,28.111
1831,19.295
1757,22.039
1923,4.296
1979,25.044
1946,26.947
1804,30.744
2013,20.483
1994,35.555
1996,29.16
1923,29.001
1911,21.983
1998,24.128
1882,-1.608
1934,26.017
1861,10.372
1884,15.294
1972,30.986
1813,3.788
1949,-14.665
2002,6.232
1975,22.346
1954,29.996
1890,28.442
1988,24.46
1963,16.756999999999998
1918,14.345999999999998
2003,21.606
1921,23.622
1855,8.408
1908,29.281
1971,23.454
1876,2.149
1913,22.19100000000001
1846,30.013
1828,4.493
1929,27.238000000000003
1887,14.937
1885,23.387
1808,1.706
1991,13.499
1979,26.631
1860,26.423
1762,16.23
1897,18.089
1844,26.214
1883,12.56
1911,16.982
1899,25.829
1961,26.461
1980,28.88
1889,26.928
1897,22.799
1897,16.826
1901,28.383000000000006
2009,24.703000000000003
1939,22.7
1947,13.3
1889,18.32
1848,25.643
2008,12.936
1909,18.541
1825,11.800999999999998
1864,17.523
1896,30.244
1946,28.462
1939,12.02
1773,16.36
1814,29.387
2012,9.963
1822,33.267
1993,15.474
1908,24.718000000000004
1986,11.107
1845,-2.331
1868,13.510000000000002
1757,12.962
1794,16.459
1958,22.86
1869,9.258
1919,28.129
1880,14.314
1976,15.784000000000002
1851,28.122
1993,2.735
1990,24.134
1962,19.487
1891,19.371
1950,31.11
1879,14.291
1908,21.314
1973,8.149000000000001
1812,21.442
1857,20.728
1935,28.835
2006,1.865
1989,6.343
1902,28.28700000000001
1974,14.769
1942,23.675
1950,26.309
1831,25.558000000000003
1977,27.167
1957,27.007
1981,23.999
1853,9.484
1852,27.163
1899,16.823999999999998
1912,30.063
1999,7.252999999999999
1831,25.652
1875,21.397
1968,34.64700000000001
1964,24.071
1912,27.732
1886,26.47
1981,20.8
1982,29.783
1945,7.9209999999999985
1966,21.703000000000003
1976,16.544
1953,25.433000000000003
1945,25.364
1928,-2.794
1892,-10.49
1989,19.349
1800,32.514
1877,6.047999999999999
1955,14.059
1908,4.933999999999998
1835,28.601
1868,19.194000000000003
1915,26.115
1972,12.563
1908,10.407
1899,18.075000000000006
1951,21.859
1864,14.72
1867,16.740000000000002
1906,22.101
1909,19.964
1904,23.879
1790,17.349
1909,17.873
1882,19.101
1937,27.142
1830,3.256
1828,21.06600000000001
1859,1.923
1996,20.185
1957,23.566
1960,21.061
1876,-12.349
1920,13.205
1950,27.833
1895,6.412999999999999
1951,16.875999999999998
1839,24.616
1930,20.110000000000007
1844,29.506
1756,17.788999999999994
1927,25.827
1869,22.044
1978,19.937
1961,25.731
1968,29.478
1882,23.696
1971,23.804
1760,14.06
1878,25.999
1934,27.96
1827,0.2390000000000001
1915,25.061
2005,25.047
1985,33.598
1853,-21.244
1864,4.651000000000002
1932,5.765
1898,17.482
2009,20.020000000000003
1973,19.061
1929,14.834
1982,25.317
1952,21.704
1858,18.621
1878,28.787
1885,25.432
1803,19.065
2002,-0.7680000000000007
1949,22.521
1982,21.382
1950,28.248
1866,26.178
1907,20.448
1894,16.136
1943,21.663
1870,33.614000000000004
1753,3.761
1969,6.3580000000000005
2002,24.147
1969,2.5280000000000005
1913,14.472
1948,21.73
1882,28.637
1806,24.4
1890,23.204
1908,19.506
1911,18.498
1961,28.352
1874,18.823
2010,28.929
1906,10.618
1914,21.124
1878,15.46
1893,-1.306
1969,6.676
1854,32.65
1917,14.722
1958,17.977
1863,-2.112
1953,23.912
1896,5.926
1926,12.579
1862,30.48
1852,5.869999999999999
1953,27.999
1827,18.844
1912,25.612
1945,27.762
1911,26.09
1982,27.769
1900,1.129
1915,-0.9440000000000002
1888,3.588
1843,3.894
1915,26.249
1977,28.017
1881,5.61
1900,26.387
1863,21.763
1920,23.859
1899,28.039
1977,12.92
1847,-10.984000000000002
1990,18.323
1807,19.724
1943,9.949
1842,27.51
1818,17.799
1920,17.558
1933,3.2880000000000003
1859,23.82
1838,-3.938
1848,8.411999999999999
1849,19.667
2005,27.505
1993,-10.875
1837,27.556
1918,23.649
1973,28.914
1836,18.923
1968,24.69
1918,16.281
1968,21.575
1809,17.491999999999994
1915,34.546
1857,-7.859000000000001
1954,25.389
1908,15.229
1908,19.897
1810,15.235
2013,29.552
1915,17.279
1939,7.191
1982,29.81900000000001
1880,22.592
1843,26.739
1918,26.087
1881,15.863
1956,20.892
1853,16.479
1841,4.939
1900,22.337
1960,-7.139999999999999
1831,16.067999999999998
1841,17.932000000000006
1955,12.936
1784,16.887
1986,32.056
1886,17.66
1962,26.41
1985,5.0230000000000015
1916,26.908
1762,1.653
1864,25.122
1847,20.34
1962,17.961000000000006
1881,18.272
1932,26.599
1921,12.427
1830,10.669
1830,9.568
1885,24.085
1973,13.837
1926,28.23
1806,22.413
1952,13.06
2008,1.3400000000000007
1994,-12.877
1968,-10.946000000000002
1966,30.863000000000003
1874,24.741
1827,-5.01
1865,23.611
1881,26.621
1898,26.83
1926,26.059
2008,17.495
1921,26.104000000000006
2011,14.591
1843,15.323000000000002
1927,25.786
1888,8.197000000000001
1779,1.971
1866,17.874000000000002
1859,29.915
1924,30.791000000000004
1868,19.72
1844,23.997
1947,26.412
1972,9.594
1986,24.228
1912,10.28
1916,24.936
1923,-2.602
1946,0.411
1956,-3.167
1942,35.21
1891,27.178
1989,26.789
1901,32.553999999999995
1969,19.722
1856,26.8
1998,-13.669
1964,27.012
1986,1.134
1945,22.809
1828,-5.876
1884,23.944000000000003
1990,14.442
1948,15.097
1879,26.273000000000003
2004,25.712
1934,25.617
1970,13.46
2003,21.964
1758,11.5
1878,26.84
1999,17.293
1917,22.125
1893,31.093000000000004
1874,17.014
1928,19.751
1911,19.36
1934,26.517
2007,14.734000000000002
1962,26.808000000000003
1998,37.172
1869,26.659
1907,26.5
1928,21.001
2003,17.298000000000002
1977,26.839
1987,5.852
1863,-2.3080000000000003
1953,19.479
1841,10.709
1920,18.139
1890,24.477
1977,26.854000000000006
1908,32.089
1868,25.397
2008,19.459
1886,18.299000000000003
1766,20.605
1816,27.455
1845,28.104
1952,3.024
1863,25.658
1970,22.84
1791,19.232
1979,14.458
2012,25.839
1881,27.271
1851,26.361
1763,10.531
1947,23.719
1869,28.62
1937,17.539
1989,20.911
1812,2.2620000000000005
2002,8.125
1849,25.38
1877,26.683000000000003
2006,28.735
1923,-0.905
1880,34.736000000000004
1931,27.306
1946,23.891
1854,22.035
1983,12.405
2004,20.446
1967,28.008000000000003
1980,25.772
1907,5.323
2005,9.374
1756,2.619
1931,4.652
